gesture_dir,label,num_frames,height,width
109029,15,37,100,132
47609,11,37,100,176
137630,24,37,100,132
81618,12,37,100,176
73205,11,37,100,176
24865,27,35,100,176
62486,11,37,100,176
16452,12,34,100,132
147725,24,33,100,176
17969,3,39,100,176
131978,15,36,100,176
130345,12,38,100,132
45366,11,37,100,176
113400,14,32,100,176
125633,24,33,100,132
25735,11,36,100,176
125240,1,36,100,176
88474,15,38,100,176
9579,14,37,100,132
7118,12,37,100,176
23114,1,37,100,132
38612,1,35,100,132
116951,27,38,100,132
35386,13,32,100,176
16584,15,36,100,176
79609,27,37,100,176
109465,1,38,100,176
73755,15,37,100,176
110323,24,37,100,176
46492,3,35,100,176
3984,24,37,100,176
81749,14,37,100,176
10856,14,36,100,176
18375,27,38,100,132
104779,14,32,100,132
18494,14,37,100,176
24684,3,37,100,176
57370,1,36,100,176
99353,14,37,100,176
101349,3,38,100,176
36646,11,33,100,176
97807,12,37,100,176
129156,13,37,100,176
50104,1,37,100,132
62784,14,34,100,132
32497,3,34,100,132
68912,27,36,100,176
122866,14,36,100,176
121636,14,37,100,176
136059,24,33,100,176
35148,12,37,100,176
136658,15,33,100,132
69409,14,35,100,132
91757,11,32,100,176
29387,1,37,100,176
138234,3,37,100,176
134062,24,37,100,132
143027,11,36,100,176
77550,14,33,100,132
70933,13,36,100,132
105545,1,37,100,176
142942,14,37,100,176
134671,24,34,100,176
104465,1,37,100,176
110940,12,37,100,176
95656,27,36,100,132
78998,3,37,100,176
103262,12,37,100,176
136929,3,37,100,176
25786,1,37,100,176
8201,1,34,100,176
33965,24,37,100,176
58548,14,36,100,176
43724,24,39,100,176
137128,13,35,100,132
146586,27,37,100,176
98909,15,38,100,176
84329,13,37,100,132
123458,14,36,100,176
33327,11,37,100,176
108469,14,36,100,176
20069,14,34,100,176
87569,3,37,100,176
15479,11,37,100,176
103038,24,37,100,176
29445,24,34,100,176
98344,14,38,100,176
129373,1,37,100,176
70172,12,33,100,132
135159,11,37,100,176
2001,11,33,100,132
126308,12,37,100,176
140724,11,34,100,132
32435,15,36,100,176
137865,12,35,100,176
128791,24,36,100,176
104152,11,37,100,176
76797,12,37,100,176
145316,3,39,100,132
62646,1,37,100,176
37606,3,38,100,176
11412,3,35,100,176
119650,12,37,100,132
8471,11,34,100,132
113691,27,33,100,132
90005,1,33,100,176
29164,12,37,100,176
41450,15,32,100,176
129253,1,39,100,176
53938,1,37,100,176
104888,14,37,100,176
20443,27,37,100,132
116813,13,33,100,132
109474,13,37,100,176
118677,13,36,100,132
59979,3,34,100,132
114262,12,37,100,176
104386,13,37,100,176
67223,14,37,100,176
119636,12,38,100,132
142931,3,37,100,132
13422,3,37,100,176
79961,15,37,100,176
139625,3,39,100,176
104175,3,37,100,176
66458,27,38,100,176
96533,3,37,100,132
88604,12,37,100,176
123918,27,34,100,176
3327,27,37,100,176
82774,12,37,100,176
24679,11,33,100,132
112923,14,34,100,132
128304,27,37,100,176
35438,1,36,100,176
76688,27,36,100,176
29368,1,37,100,132
28133,12,37,100,176
111200,15,34,100,132
123304,24,37,100,176
94899,15,33,100,132
22416,13,37,100,176
1533,1,37,100,176
126695,27,37,100,176
117727,1,36,100,176
82248,1,37,100,176
140529,3,38,100,176
36792,24,33,100,132
35591,1,33,100,176
8750,11,36,100,176
68145,27,36,100,176
75763,27,36,100,132
27854,13,34,100,132
75305,27,37,100,132
106495,14,36,100,176
72237,24,36,100,176
143098,3,36,100,132
112945,13,37,100,176
79128,27,37,100,132
141084,13,34,100,176
48708,11,37,100,132
4739,24,37,100,176
106574,3,37,100,176
138184,15,38,100,176
25300,27,36,100,176
146170,13,36,100,100
7018,12,37,100,176
125660,12,36,100,176
72404,15,34,100,132
130191,3,36,100,176
145059,24,37,100,176
88948,13,37,100,132
127474,14,35,100,132
47862,12,32,100,176
62785,1,37,100,176
103598,13,33,100,176
63360,15,33,100,176
122737,27,34,100,176
98564,11,38,100,132
735,27,37,100,176
1312,14,37,100,132
20575,27,37,100,176
97609,1,37,100,176
7673,11,33,100,176
107540,14,32,100,176
116549,13,32,100,176
10111,12,33,100,132
82844,24,37,100,176
14837,15,37,100,176
118260,12,37,100,132
86678,12,37,100,176
57820,13,36,100,176
9392,15,37,100,176
26774,12,37,100,176
138051,15,35,100,132
44404,1,36,100,176
49679,13,37,100,132
57092,1,37,100,176
47204,13,32,100,132
42651,11,37,100,176
35893,15,37,100,176
60004,3,37,100,132
134904,1,37,100,176
35560,24,33,100,132
110583,12,38,100,132
33521,11,38,100,176
43185,14,37,100,176
120397,27,37,100,132
40153,24,36,100,176
65983,3,37,100,176
36843,15,33,100,176
94766,24,37,100,176
12780,15,36,100,132
102626,11,34,100,176
101005,3,37,100,176
61537,15,37,100,176
111254,3,37,100,132
54290,14,36,100,132
84879,24,37,100,176
60298,14,36,100,176
70599,3,36,100,176
64733,3,36,100,132
42843,3,37,100,132
84163,24,32,100,176
103123,3,37,100,132
19424,11,37,100,176
53651,12,37,100,176
31794,12,33,100,132
70519,11,35,100,132
43061,12,37,100,176
132713,11,32,100,132
139520,12,36,100,176
48187,3,38,100,176
35137,15,37,100,132
102488,11,37,100,176
13277,3,33,100,176
128299,1,37,100,132
140913,3,37,100,176
102542,12,33,100,132
100604,3,33,100,132
147216,24,36,100,176
18155,1,37,100,176
133994,3,33,100,132
36684,14,37,100,176
92719,27,37,100,176
133898,27,36,100,132
72120,11,35,100,176
72064,3,37,100,132
12402,15,37,100,176
104369,24,37,100,132
108843,11,35,100,176
7562,3,37,100,176
131939,15,37,100,176
99327,15,35,100,176
140589,14,34,100,176
54730,27,32,100,176
87055,15,37,100,176
75579,13,35,100,132
76946,11,38,100,176
7315,12,35,100,176
72504,3,33,100,176
135401,15,36,100,176
103245,12,36,100,176
67066,3,37,100,176
83707,27,38,100,176
67539,12,32,100,176
70712,24,36,100,132
55804,3,37,100,132
71485,3,36,100,132
2308,13,36,100,176
89162,11,37,100,132
30378,12,33,100,176
89873,24,37,100,176
24996,24,37,100,176
130380,27,34,100,132
41941,3,37,100,176
116487,3,37,100,176
65795,24,37,100,176
9575,27,36,100,176
99431,15,37,100,176
34402,15,36,100,176
58623,3,32,100,132
82752,3,35,100,176
61857,14,36,100,176
8827,24,37,100,176
81433,13,35,100,132
105367,15,37,100,176
91381,24,35,100,176
55552,3,37,100,176
136327,12,37,100,176
77754,1,38,100,176
142149,15,36,100,176
114918,15,37,100,132
107428,11,33,100,176
135586,11,37,100,176
6674,27,36,100,132
142256,13,37,100,176
118057,1,33,100,176
38383,1,38,100,176
96177,24,38,100,176
116976,11,37,100,176
63038,15,36,100,176
69788,1,37,100,176
31856,14,33,100,176
37068,1,36,100,176
64628,1,35,100,132
118560,1,33,100,176
90477,15,32,100,176
122450,27,36,100,176
26913,14,37,100,176
34002,12,37,100,176
96996,1,36,100,132
89826,11,32,100,176
87278,1,37,100,176
126351,24,37,100,176
10991,11,35,100,132
103378,14,37,100,176
45530,12,36,100,176
144346,1,35,100,132
122532,13,37,100,176
133006,24,33,100,176
90248,11,33,100,132
83193,12,37,100,132
96916,12,32,100,176
97629,13,37,100,132
74182,15,36,100,176
54837,11,37,100,176
107431,13,37,100,176
42948,13,37,100,176
89089,3,38,100,176
101668,11,32,100,132
25249,13,37,100,176
135105,11,37,100,176
133638,14,37,100,176
40983,27,37,100,176
104902,12,37,100,132
40430,27,37,100,176
97122,11,33,100,176
24925,14,34,100,132
67627,14,35,100,132
52528,24,37,100,176
68186,1,35,100,176
36250,27,37,100,176
56116,1,37,100,176
51647,11,36,100,176
66095,1,33,100,176
56516,13,36,100,176
59317,27,33,100,176
140645,27,37,100,176
75719,1,34,100,176
115670,13,34,100,176
39116,13,35,100,176
31241,15,37,100,176
138261,3,34,100,132
68259,13,34,100,176
107390,11,36,100,176
83691,24,35,100,132
52850,13,37,100,176
94169,12,36,100,176
33929,13,36,100,176
77539,3,34,100,176
3059,13,37,100,176
60000,15,33,100,176
12938,3,37,100,176
46251,15,33,100,132
53538,24,37,100,176
57030,13,36,100,176
57436,12,33,100,132
67166,13,35,100,176
75670,11,37,100,176
33892,1,38,100,132
20,1,37,100,176
10081,11,37,100,176
135502,24,33,100,132
60524,27,37,100,176
27034,27,34,100,132
145995,3,37,100,176
78138,1,37,100,132
25080,13,38,100,176
9337,12,35,100,132
30141,12,34,100,176
40084,27,37,100,176
33885,24,37,100,176
26330,1,37,100,132
4858,14,37,100,142
113693,27,36,100,132
83148,11,37,100,176
25970,11,32,100,176
133037,24,38,100,176
5468,15,36,100,176
54873,24,37,100,176
130792,12,36,100,176
20803,12,37,100,176
29035,24,32,100,176
28078,14,37,100,176
41314,12,37,100,176
52780,12,35,100,176
63151,15,37,100,176
134292,27,36,100,132
140511,11,34,100,176
23437,15,37,100,132
15856,13,35,100,132
143160,24,37,100,176
32738,15,37,100,176
27550,12,37,100,176
20730,15,32,100,176
74729,13,34,100,132
59096,3,37,100,176
62937,1,37,100,176
145820,27,37,100,176
11611,15,37,100,176
87236,13,37,100,176
111875,27,33,100,176
45678,14,34,100,132
93092,27,37,100,176
143839,27,34,100,176
79277,12,36,100,176
51593,1,36,100,176
104107,3,36,100,176
47247,24,38,100,176
139525,24,33,100,132
96216,27,33,100,132
70897,3,37,100,176
127696,13,37,100,176
129780,27,34,100,132
122349,3,35,100,176
99450,15,37,100,176
70923,24,37,100,176
88351,1,37,100,132
128230,3,38,100,132
38547,27,37,100,176
146496,3,36,100,176
16240,24,36,100,176
111878,24,36,100,176
106831,3,37,100,176
94038,14,37,100,132
8012,13,37,100,176
30927,1,37,100,176
113827,27,37,100,176
89830,27,34,100,176
73398,3,33,100,100
103962,24,37,100,176
1561,14,37,100,176
3457,15,37,100,176
34822,24,38,100,132
2072,27,32,100,176
57100,11,37,100,176
23843,24,32,100,176
8767,13,37,100,176
146862,14,32,100,176
147603,12,33,100,132
125677,1,35,100,176
93698,1,34,100,132
91740,11,36,100,132
68336,1,37,100,176
141396,11,34,100,132
12096,12,36,100,176
146663,12,37,100,176
107251,1,37,100,100
13421,12,36,100,176
2912,27,37,100,176
94550,12,37,100,176
119979,11,37,100,176
46206,24,37,100,176
124217,13,36,100,176
15094,15,33,100,176
97692,1,35,100,176
140590,1,35,100,132
41154,15,36,100,176
129161,27,35,100,132
40436,15,36,100,176
54652,14,36,100,176
50934,12,34,100,176
40846,12,37,100,176
51782,3,37,100,132
77379,13,37,100,176
124786,27,37,100,176
134330,1,33,100,142
75474,24,35,100,176
98824,15,36,100,132
40555,3,34,100,176
96688,3,33,100,132
143346,11,36,100,176
144326,27,37,100,176
76835,11,37,100,176
135834,27,33,100,132
82365,12,37,100,176
90583,1,36,100,132
23432,3,37,100,132
87020,24,37,100,132
145497,27,37,100,176
30509,14,37,100,176
85405,3,38,100,176
56347,24,38,100,176
97290,13,37,100,176
90681,24,33,100,132
128691,11,32,100,176
63481,12,36,100,176
90222,3,34,100,132
116653,3,37,100,176
60895,3,37,100,176
65376,27,37,100,176
91759,24,37,100,176
124433,1,37,100,132
133595,15,34,100,176
124572,14,37,100,176
633,14,36,100,176
103211,24,36,100,176
31401,27,36,100,176
33286,11,37,100,176
143679,14,34,100,132
64852,15,37,100,176
24270,1,35,100,176
124081,11,35,100,132
111303,15,36,100,176
9901,3,38,100,176
3025,12,32,100,132
94753,12,37,100,176
45478,14,33,100,132
120867,15,34,100,132
23720,15,36,100,176
27553,27,37,100,176
18119,27,34,100,132
8458,15,36,100,176
67221,11,38,100,176
34759,11,32,100,176
48485,3,37,100,176
146812,15,36,100,132
108158,14,37,100,132
146060,14,35,100,132
76439,14,34,100,176
22807,13,37,100,176
6259,3,37,100,176
25003,12,37,100,176
23424,1,37,100,176
122292,27,37,100,176
114641,1,37,100,176
135582,15,38,100,132
117169,11,37,100,132
29899,12,37,100,132
80764,13,35,100,132
92210,1,37,100,176
113631,15,37,100,176
7796,13,37,100,132
52329,12,37,100,132
120930,15,37,100,176
90808,11,35,100,132
85131,27,37,100,176
69557,24,38,100,176
147211,13,35,100,132
57561,13,33,100,176
95645,15,35,100,176
118746,27,35,100,176
50703,3,36,100,176
98126,1,35,100,132
65311,27,36,100,176
6643,3,37,100,176
145319,27,35,100,176
96775,24,33,100,132
31161,11,38,100,176
48371,11,37,100,176
30530,12,35,100,176
93197,13,37,100,176
24712,14,36,100,176
61782,15,32,100,176
90731,24,37,100,176
119611,13,37,100,176
65707,14,37,100,176
138733,13,36,100,176
137013,27,37,100,176
69490,15,37,100,176
26689,27,35,100,176
46633,12,37,100,176
125492,27,37,100,176
139489,15,36,100,176
83441,11,37,100,176
145479,12,33,100,132
40466,11,33,100,176
68899,27,36,100,176
28224,1,35,100,176
67536,11,36,100,132
60363,27,33,100,176
106309,15,37,100,176
32592,24,37,100,176
139805,11,37,100,132
17298,1,36,100,176
14028,24,37,100,100
32473,15,37,100,176
27084,3,33,100,132
116640,1,37,100,176
1376,27,37,100,132
67432,14,37,100,176
129491,3,36,100,176
68107,3,33,100,176
52842,14,36,100,176
112572,1,35,100,132
121593,11,36,100,176
28893,14,37,100,132
99405,13,37,100,176
111314,14,37,100,132
106237,27,37,100,176
13050,3,34,100,132
70414,14,35,100,176
139076,11,34,100,132
113051,3,34,100,132
43249,11,36,100,176
122587,13,37,100,176
38931,27,38,100,132
147457,13,38,100,132
36816,27,37,100,176
38745,24,34,100,132
50721,1,33,100,176
22810,15,37,100,176
77018,24,34,100,176
52861,14,32,100,132
24733,13,37,100,176
71653,11,37,100,176
135800,15,37,100,176
105647,27,34,100,132
19379,27,36,100,176
116534,13,36,100,176
112723,11,33,100,176
29551,14,35,100,132
42669,27,37,100,176
31572,1,37,100,176
11262,27,35,100,176
75127,14,37,100,176
26956,15,36,100,176
36122,3,36,100,176
87244,15,37,100,176
68777,1,37,100,176
21595,12,36,100,132
97704,27,37,100,132
63511,11,36,100,132
106787,13,36,100,176
135592,14,37,100,176
104797,24,34,100,132
17999,3,33,100,132
67535,14,33,100,132
132357,13,37,100,132
103927,12,35,100,132
56254,15,35,100,176
73767,14,37,100,132
104542,12,37,100,176
73856,13,37,100,176
102049,27,37,100,176
14360,3,37,100,176
86435,3,37,100,132
58654,24,32,100,132
78969,3,37,100,176
119171,24,35,100,132
32842,14,35,100,176
22103,15,33,100,176
1747,1,37,100,176
80837,15,32,100,176
46914,13,36,100,176
92502,14,34,100,176
132826,3,37,100,176
122430,14,33,100,176
104425,14,34,100,132
122825,27,33,100,132
115026,15,37,100,176
142559,14,37,100,176
133387,3,33,100,132
29468,3,34,100,176
61404,15,33,100,132
144913,15,32,100,176
61018,14,37,100,176
143431,1,33,100,132
50361,12,33,100,176
18987,14,36,100,176
8535,11,37,100,132
33714,15,37,100,176
121403,11,37,100,176
111455,27,37,100,176
68048,3,35,100,132
120745,27,37,100,176
5956,14,37,100,176
134229,27,35,100,176
133891,15,37,100,176
103916,1,37,100,176
61146,24,37,100,176
111573,12,38,100,176
994,12,35,100,176
111146,1,36,100,176
122290,1,37,100,132
96352,12,37,100,176
97670,11,34,100,132
100867,12,37,100,176
35823,15,38,100,176
105802,3,37,100,176
113666,15,37,100,176
7135,27,37,100,176
96589,24,37,100,176
63102,15,33,100,176
128647,13,35,100,176
3761,12,33,100,176
16885,3,33,100,132
57576,24,37,100,176
76514,13,37,100,176
39410,3,37,100,176
32257,3,36,100,176
72511,14,37,100,176
107826,24,36,100,176
116644,24,38,100,176
90771,11,37,100,132
117923,27,36,100,176
87546,13,35,100,176
67415,3,38,100,176
145927,1,37,100,176
75161,14,35,100,176
21154,1,37,100,132
85881,24,37,100,176
96384,27,37,100,176
52228,3,32,100,132
60670,1,37,100,176
83415,3,34,100,132
70094,3,36,100,176
18981,3,33,100,176
109105,13,36,100,176
102034,3,36,100,176
14783,27,37,100,176
37814,11,38,100,176
36602,11,34,100,132
85587,11,37,100,176
64379,11,37,100,176
81903,1,37,100,142
64703,14,36,100,176
98004,27,34,100,176
23788,15,37,100,132
109153,13,36,100,132
132219,27,36,100,176
95925,3,38,100,176
16263,1,33,100,176
56435,12,37,100,132
25316,15,36,100,176
130135,3,35,100,176
41853,1,36,100,176
60341,24,32,100,176
139239,12,36,100,176
131463,14,35,100,176
85305,11,35,100,132
146803,14,37,100,176
2774,13,37,100,176
1884,3,36,100,176
94685,13,36,100,132
72218,11,37,100,176
91024,3,37,100,176
65922,1,33,100,132
45398,12,34,100,132
42080,15,36,100,176
26358,1,34,100,132
64692,24,36,100,176
21451,14,38,100,176
88342,11,36,100,176
81175,11,38,100,176
106049,11,37,100,176
80051,1,35,100,132
125974,11,35,100,132
59873,24,34,100,132
79069,11,38,100,176
103463,3,35,100,176
135170,11,37,100,132
55869,14,36,100,176
73851,14,38,100,176
46048,24,37,100,176
18078,3,36,100,132
139372,24,34,100,132
118275,27,37,100,176
120709,24,37,100,176
83865,14,34,100,176
137199,11,36,100,176
5441,3,38,100,176
116666,24,33,100,132
139891,15,37,100,176
119036,1,34,100,132
73281,24,37,100,176
145770,13,37,100,176
101063,27,37,100,176
117630,1,36,100,176
92503,27,35,100,132
52776,27,34,100,132
9514,11,37,100,176
145907,24,36,100,132
33952,3,36,100,176
146420,15,37,100,176
121568,12,37,100,176
110003,13,34,100,132
69639,27,35,100,132
79484,27,37,100,176
71436,12,37,100,176
13729,13,37,100,132
67103,14,38,100,176
40701,11,37,100,176
22256,13,36,100,132
39143,15,36,100,176
77027,27,37,100,176
20189,1,32,100,176
15892,15,36,100,176
147222,3,37,100,176
14695,11,33,100,132
36796,14,33,100,176
7277,27,33,100,132
120421,11,36,100,176
106897,15,37,100,176
76123,14,37,100,176
94547,27,36,100,176
32086,24,32,100,176
130415,1,34,100,176
97631,12,34,100,132
101151,3,37,100,176
57767,15,37,100,176
45354,3,37,100,176
128783,3,37,100,176
51493,15,36,100,176
22048,12,35,100,132
6499,24,37,100,176
32285,13,37,100,176
36533,24,34,100,176
78682,11,37,100,176
77897,24,37,100,176
72401,13,37,100,176
145740,3,36,100,176
27069,24,36,100,176
45573,1,35,100,176
42405,24,37,100,176
131767,14,37,100,132
50468,13,32,100,176
122926,12,37,100,100
98625,14,35,100,176
66129,27,34,100,132
142291,12,37,100,176
70544,27,36,100,176
63618,15,37,100,176
20590,24,38,100,176
57144,12,37,100,132
138518,24,36,100,176
41185,27,37,100,176
147314,14,37,100,132
9963,14,36,100,176
114882,27,37,100,176
143816,3,33,100,132
132366,3,37,100,176
4901,15,37,100,176
117000,1,37,100,176
113831,27,37,100,176
75567,15,37,100,176
127678,15,37,100,176
121168,24,37,100,176
145462,15,36,100,176
40459,11,37,100,176
58674,11,33,100,176
33159,12,37,100,132
90794,15,37,100,132
83589,12,37,100,176
11726,11,37,100,176
80517,15,37,100,176
7985,15,34,100,176
78587,11,37,100,176
147258,14,36,100,176
123811,15,33,100,132
119131,13,35,100,132
85524,11,37,100,176
54903,1,37,100,132
107650,3,37,100,176
12714,27,36,100,176
17990,14,37,100,176
29036,27,37,100,176
135727,24,37,100,176
57087,24,37,100,132
48210,27,33,100,176
144748,11,36,100,176
6823,11,33,100,132
53505,12,37,100,176
83112,13,34,100,132
108219,15,37,100,176
140072,14,37,100,176
135110,12,36,100,176
44881,11,37,100,176
85813,24,37,100,176
22997,1,37,100,176
9767,24,37,100,176
58716,1,35,100,132
61126,13,34,100,176
82826,14,36,100,176
133392,11,33,100,132
40397,1,37,100,176
89784,14,36,100,176
41048,15,32,100,132
65931,27,35,100,132
137323,14,35,100,132
23987,12,35,100,176
103272,27,37,100,176
118472,14,37,100,132
113833,3,36,100,176
700,1,37,100,176
112227,13,36,100,132
54513,1,37,100,176
144128,11,37,100,132
89619,11,36,100,132
133334,11,37,100,176
140705,14,36,100,176
77189,11,33,100,176
89700,11,37,100,176
41561,1,37,100,176
40494,27,38,100,176
109324,13,36,100,176
11696,1,34,100,132
18275,24,36,100,176
134983,1,35,100,132
101123,12,36,100,176
31605,24,35,100,132
139796,14,37,100,176
144253,14,37,100,176
132059,27,36,100,132
136804,12,37,100,176
119458,13,34,100,176
127106,12,37,100,176
104101,11,36,100,132
49291,27,37,100,176
129966,1,38,100,176
108879,1,35,100,176
92820,14,36,100,132
65361,1,37,100,176
102059,14,34,100,132
9224,11,37,100,176
26874,11,33,100,132
69021,3,37,100,176
56190,27,37,100,176
86620,24,33,100,132
64848,15,37,100,176
95021,27,37,100,176
55413,3,38,100,176
141232,11,35,100,132
93268,12,34,100,132
124975,14,36,100,176
51124,27,33,100,132
43590,27,37,100,176
115529,24,38,100,176
29888,15,37,100,176
140524,27,35,100,176
134282,11,37,100,176
19677,15,37,100,176
96212,12,36,100,176
108163,24,34,100,176
84165,11,32,100,176
64780,12,38,100,132
1947,1,35,100,132
31130,11,37,100,176
25251,24,37,100,132
122676,3,35,100,132
114480,27,37,100,176
147521,3,35,100,176
19825,14,32,100,176
146908,13,35,100,176
28676,14,36,100,176
10978,11,37,100,176
39493,3,37,100,132
21773,14,37,100,176
89287,3,39,100,132
1352,12,33,100,176
24815,12,37,100,176
129970,3,36,100,176
59756,15,33,100,176
116072,12,37,100,176
19434,13,33,100,132
71245,13,37,100,176
94941,13,36,100,176
100672,15,39,100,176
24673,13,37,100,176
56262,15,37,100,176
1509,13,37,100,132
98893,11,34,100,132
73344,12,37,100,176
55100,1,34,100,132
46267,13,37,100,176
2126,1,33,100,132
22768,14,34,100,176
2251,14,36,100,176
4441,3,37,100,176
131518,24,37,100,176
124523,13,34,100,132
29415,12,35,100,176
102410,13,36,100,176
92198,1,34,100,132
43349,11,37,100,176
60777,14,38,100,132
90268,3,36,100,132
129893,15,36,100,132
86175,12,36,100,176
8433,14,35,100,132
76735,12,37,100,132
16857,3,36,100,132
53867,14,33,100,132
107518,11,37,100,176
127060,24,37,100,132
99000,11,37,100,176
51453,12,37,100,176
28773,27,33,100,176
38231,14,36,100,132
23293,14,37,100,176
74773,27,35,100,132
59604,3,38,100,176
78385,24,37,100,176
7344,1,36,100,176
41789,13,34,100,132
123317,1,34,100,176
94648,27,33,100,132
33060,27,36,100,132
34175,27,37,100,176
41712,3,36,100,176
66726,27,37,100,176
63256,11,37,100,176
70926,13,37,100,176
60702,12,36,100,132
5549,24,37,100,176
77166,13,37,100,132
125002,11,34,100,132
991,13,36,100,176
58079,14,37,100,132
147592,1,34,100,132
9639,15,36,100,176
63665,14,37,100,176
145071,14,36,100,176
45386,24,36,100,176
2514,12,36,100,176
61773,13,37,100,176
43199,27,37,100,132
59268,11,37,100,176
64893,13,34,100,176
111451,13,33,100,176
84360,1,35,100,132
33322,27,38,100,176
38059,27,37,100,176
138966,14,37,100,176
45749,12,37,100,132
147679,24,38,100,176
81879,27,37,100,176
5546,3,33,100,176
33887,15,37,100,176
30487,13,36,100,176
93607,15,38,100,176
5413,13,36,100,132
4911,3,37,100,176
75190,12,33,100,176
19256,27,37,100,132
27425,1,35,100,176
90152,15,37,100,176
135854,24,34,100,176
94726,15,34,100,132
33375,15,37,100,176
82160,24,36,100,176
28961,24,37,100,176
42460,13,37,100,176
101770,12,37,100,176
54018,13,34,100,132
67297,27,34,100,132
43861,27,34,100,132
63107,3,36,100,176
133626,15,37,100,176
93509,12,32,100,132
40475,3,37,100,176
19223,13,37,100,176
130662,24,37,100,176
114310,12,37,100,176
15715,27,34,100,176
26879,11,37,100,132
2673,27,37,100,176
40489,12,38,100,176
15940,13,36,100,176
105161,1,34,100,176
117902,11,33,100,176
8110,11,37,100,176
124372,3,38,100,176
75416,15,37,100,176
50951,14,32,100,176
55226,27,37,100,176
55666,3,35,100,132
9928,24,36,100,176
14815,14,34,100,132
11485,24,34,100,176
103225,1,38,100,132
44718,14,37,100,176
139135,11,36,100,176
19720,15,32,100,132
63213,11,36,100,176
27723,24,37,100,176
5510,12,38,100,132
47701,3,36,100,132
115124,14,36,100,132
43386,1,37,100,176
9511,13,35,100,176
116643,13,34,100,176
111383,1,37,100,176
102429,14,37,100,132
1265,11,37,100,176
4365,11,37,100,176
127918,1,37,100,176
92975,27,37,100,176
73091,24,37,100,176
21606,27,37,100,176
34674,14,37,100,176
103607,24,35,100,176
29428,15,37,100,132
120853,12,34,100,132
73325,14,37,100,176
144493,3,34,100,176
9069,14,36,100,176
10502,15,37,100,176
23753,13,37,100,176
15062,12,34,100,132
49257,12,36,100,176
145776,3,37,100,176
101869,11,37,100,176
111565,24,37,100,132
39145,1,36,100,176
122822,11,37,100,176
17101,13,33,100,132
2748,15,37,100,176
36491,14,36,100,132
115732,13,37,100,176
15118,15,38,100,176
22210,11,37,100,176
45714,13,35,100,132
143032,1,35,100,176
42,14,37,100,132
91927,24,37,100,176
18345,24,37,100,176
77735,24,33,100,132
133198,12,38,100,132
82493,13,37,100,132
141375,1,37,100,176
144554,27,34,100,132
115725,24,37,100,176
125743,27,37,100,176
56260,15,37,100,176
36819,14,33,100,176
26259,15,37,100,176
86186,11,36,100,176
87899,27,36,100,176
83143,11,35,100,132
126444,15,37,100,176
131726,1,32,100,176
32153,14,36,100,176
102846,24,37,100,132
111733,27,37,100,176
18022,1,34,100,176
85484,15,35,100,176
27201,11,36,100,176
21368,11,34,100,132
4885,3,33,100,176
30834,14,37,100,176
85101,12,37,100,176
136074,3,37,100,176
125711,13,36,100,176
82627,1,37,100,176
73435,13,37,100,176
60838,24,35,100,132
47032,24,37,100,176
24551,11,37,100,176
136665,11,37,100,176
34112,13,37,100,176
43902,27,36,100,176
117662,15,36,100,176
108710,3,35,100,132
5436,14,37,100,176
39095,27,36,100,176
25303,13,37,100,176
12799,27,36,100,176
121355,12,37,100,176
65721,12,37,100,176
91636,12,33,100,132
72588,24,37,100,176
18598,11,37,100,176
12292,15,37,100,176
1106,11,34,100,176
74119,15,37,100,176
2154,27,36,100,176
71898,13,33,100,132
90175,12,37,100,132
146395,13,36,100,176
63503,3,34,100,132
7340,27,38,100,176
16323,12,35,100,176
4536,13,37,100,176
45079,27,34,100,132
97923,3,38,100,176
47166,24,37,100,176
25197,13,35,100,176
91594,15,37,100,176
15212,15,36,100,176
73287,15,33,100,132
21717,3,34,100,176
34482,14,37,100,176
18083,11,37,100,132
12655,15,37,100,176
56244,11,34,100,132
56831,27,36,100,132
43792,3,37,100,176
86560,27,36,100,176
123840,12,37,100,132
116533,24,36,100,176
65775,12,36,100,176
137477,11,34,100,132
37369,1,37,100,176
56607,12,36,100,176
87706,3,38,100,176
113884,13,38,100,176
61639,3,37,100,132
126197,11,37,100,176
86192,14,35,100,132
10843,24,37,100,176
97136,3,37,100,176
139563,12,37,100,176
20840,14,34,100,176
129127,12,37,100,176
7569,11,37,100,132
113464,27,37,100,176
32735,3,36,100,176
92566,13,34,100,142
109308,12,38,100,176
62527,1,37,100,132
104695,11,37,100,176
48185,15,37,100,176
143138,15,37,100,176
73018,12,33,100,132
132047,15,33,100,142
121238,12,37,100,132
53711,13,37,100,176
114876,14,37,100,176
25144,3,37,100,176
50982,1,37,100,176
71730,11,35,100,176
19628,11,38,100,176
72781,27,36,100,176
101281,24,34,100,132
43694,12,37,100,176
30001,13,37,100,176
71018,15,38,100,176
110906,1,33,100,132
547,12,37,100,176
16870,3,35,100,132
131482,12,34,100,132
13796,13,37,100,176
115328,24,38,100,176
25104,3,36,100,176
18377,24,37,100,176
60926,13,38,100,176
6333,27,36,100,176
138537,15,37,100,176
95172,24,36,100,176
67993,14,37,100,176
135964,1,36,100,132
75725,15,37,100,176
470,13,38,100,132
69649,1,37,100,176
137863,27,33,100,132
18436,12,37,100,176
19719,24,37,100,176
29959,14,37,100,176
61807,24,37,100,176
41178,14,37,100,176
79457,13,34,100,132
6530,14,33,100,132
40667,15,37,100,176
143343,27,37,100,132
94914,24,37,100,176
129940,12,37,100,176
3438,13,34,100,132
49463,3,34,100,132
13900,11,35,100,132
